ID,latitude,longitude,source,title,PMID,DOI,locality
1044050161,12.467,-12.65,gbif.org,,,,
1044050145,13.269,-12.286,gbif.org,,,,
1044050127,13.35,-12.417,gbif.org,,,,
1044050117,13.289,-12.656,gbif.org,,,,
1044044835,-6.281,37.183,gbif.org,,,,
1044044822,-6.742,37.181,gbif.org,,,,
1043986350,6.22,10.53,gbif.org,,,,
1043985813,7.944,-9.106,gbif.org,,,,
1043985811,7.944,-9.105,gbif.org,,,,
1043985806,7.807,-9.174,gbif.org,,,,
1043985804,7.786,-9.191,gbif.org,,,,
1043984601,7.934,-9.125,gbif.org,,,,
1043984600,8.996,-8.908,gbif.org,,,,
1043984599,7.64,-9.23,gbif.org,,,,
1043984053,10.52,-8.982,gbif.org,,,,
1043984049,8.61,-9.47,gbif.org,,,,
1043984025,11.08,-12.29,gbif.org,,,,
1043981735,-8.578,38.733,gbif.org,,,,
1043981124,-8.469,38.658,gbif.org,,,,
1043981123,-8.461,38.664,gbif.org,,,,
1043981118,-8.578,38.728,gbif.org,,,,
1043979987,12.45,-10.25,gbif.org,,,,
1043979985,12.55,-8.867,gbif.org,,,,
1043979984,15.017,-7.667,gbif.org,,,,
1043979982,12.483,-10.267,gbif.org,,,,
1043979981,12.967,-8.133,gbif.org,,,,
1043979980,12.65,-8,gbif.org,,,,
1043979979,13.075,-9.619,gbif.org,,,,
1043979978,15.106,-8.892,gbif.org,,,,
1043979976,12.3,-8.133,gbif.org,,,,
1043979975,15.05,-2.783,gbif.org,,,,
1043979973,12.317,-8.133,gbif.org,,,,
1043979961,12.925,-10.117,gbif.org,,,,
1043979953,12.95,-8.167,gbif.org,,,,
1043979950,15.139,-8.364,gbif.org,,,,
1043979944,12.55,-8.05,gbif.org,,,,
1043979095,12.833,14.75,gbif.org,,,,
1043979083,13.592,16.817,gbif.org,,,,
1042797655,6.55,2.6666,gbif.org,,,,
1042797629,6.5666,2.5833,gbif.org,,,,
1042797604,6.4833,2.5333,gbif.org,,,,
1042797580,6.7,2.4666,gbif.org,,,,
1042797566,6.5,2.4,gbif.org,,,,
1042797554,6.5333,2.6166,gbif.org,,,,
1042797541,6.3666,2.0833,gbif.org,,,,
1042797531,6.6333,1.7166,gbif.org,,,,
1042797516,6.4617,2.0208,gbif.org,,,,
1042797507,6.45,1.9333,gbif.org,,,,
1042797491,6.65,2.15,gbif.org,,,,
1042797481,6.2833,1.8333,gbif.org,,,,
1042797466,6.45,2.35,gbif.org,,,,
1042797454,6.8166,1.7833,gbif.org,,,,
1042797443,6.85,2.0833,gbif.org,,,,
1042797431,6.4,1.8833,gbif.org,,,,
1042797423,10.6166,1.2666,gbif.org,,,,
1042797407,6.5833,1.9833,gbif.org,,,,
1042797387,10.2333,1.9833,gbif.org,,,,
1042797381,6.5833,1.6666,gbif.org,,,,
1042797362,10.3166,1.3666,gbif.org,,,,
1042797356,6.35,2.4333,gbif.org,,,,
1042797337,10.6833,1.05,gbif.org,,,,
1042797331,6.8333,1.8166,gbif.org,,,,
1042797314,10.3666,1.6833,gbif.org,,,,
1042797309,6.9166,1.8833,gbif.org,,,,
1042797293,10.45,1.45,gbif.org,,,,
1042797289,6.9,1.8833,gbif.org,,,,
1042797277,10.8333,2.1,gbif.org,,,,
1042797273,6.9,1.7166,gbif.org,,,,
1042797260,10.4166,0.8,gbif.org,,,,
1042797257,6.9333,1.6833,gbif.org,,,,
1042797242,10.1833,1.1,gbif.org,,,,
1042797240,9.6666,1.3833,gbif.org,,,,
1042797225,10.9333,3.7,gbif.org,,,,
1042797223,9.7,1.6666,gbif.org,,,,
1042797212,7.0833,2.1,gbif.org,,,,
1042797208,11.8666,3.3833,gbif.org,,,,
1042797206,9.8333,1.55,gbif.org,,,,
1042797197,7.2666,2.35,gbif.org,,,,
1042797193,12.0666,3.1833,gbif.org,,,,
1042797191,9.0166,1.6666,gbif.org,,,,
1042797178,11.1333,2.9333,gbif.org,,,,
1042797176,8.0333,2.4833,gbif.org,,,,
1042797165,7.0833,2.4833,gbif.org,,,,
1042797164,10.8333,2.8333,gbif.org,,,,
1042797161,7.9333,1.9666,gbif.org,,,,
1042797150,7.3333,1.9333,gbif.org,,,,
1042797149,11.3,2.4333,gbif.org,,,,
1042797146,8.4833,2.4333,gbif.org,,,,
1042797134,7.2333,2.3,gbif.org,,,,
1042797131,7.9666,2.3,gbif.org,,,,
1042797121,7.2,2.0666,gbif.org,,,,
1042797117,7.75,2.1833,gbif.org,,,,
1042797107,7.0666,1.9666,gbif.org,,,,
1042797103,8.4166,1.8833,gbif.org,,,,
1042797092,7.1833,1.9833,gbif.org,,,,
1042797090,8.8833,2.6,gbif.org,,,,
1042797078,7.3666,1.9833,gbif.org,,,,
1042797076,10.35,2.3833,gbif.org,,,,
1042797064,6.9666,2.6833,gbif.org,,,,
1042797063,9.8,2.9833,gbif.org,,,,
1042797050,7.3666,2.6,gbif.org,,,,
1042797048,9.35,2.6166,gbif.org,,,,
1042797036,6.6666,2.7166,gbif.org,,,,
1042797033,9.9333,3.2,gbif.org,,,,
1042797022,7,2.6166,gbif.org,,,,
1042797019,9.85,2.7166,gbif.org,,,,
1042797009,6.3833,2.6166,gbif.org,,,,
1042797007,10.3,3.3833,gbif.org,,,,
1042796997,6.4833,2.6166,gbif.org,,,,
1042796994,10.2166,2.6666,gbif.org,,,,
1042796986,6.5833,2.55,gbif.org,,,,
1042796981,6.7,2.3833,gbif.org,,,,
1042796972,6.9,2.45,gbif.org,,,,
1042796968,6.5,2.15,gbif.org,,,,
1039527562,0.5,37.8333,gbif.org,,,,
1039527319,0.1667,37.6,gbif.org,,,,
1039526297,-3.5,39.8333,gbif.org,,,,
1039521784,-4.0667,39.6667,gbif.org,,,,
919425793,5.91667,-0.98333,gbif.org,,,,
911686310,-0.71667,36.446812,gbif.org,,,,
911672830,-25.41667,28.08333,gbif.org,,,,
911672145,-17.93333,25.83333,gbif.org,,,,
911671992,-29.778601,23.559031,gbif.org,,,,
911649351,4.58333,12.98024,gbif.org,,,,
911649337,4.23333,14.56667,gbif.org,,,,
911649332,5.0929,14,gbif.org,,,,
911649298,5.93333,10.24795,gbif.org,,,,
911649289,6.1891,10.42211,gbif.org,,,,
911649280,11.99294,15.03333,gbif.org,,,,
911639526,-3.95,39.59,gbif.org,,,,
865729431,-27.739,31.383,gbif.org,,,,
865729211,-11.16,17.86,gbif.org,,,,
865729198,-14.82323,16.26488,gbif.org,,,,
865728981,8.6609,-5.29024,gbif.org,,,,
865728657,-19.6397,17.3424,gbif.org,,,,
859479739,1.1,31.266667,gbif.org,,,,
859427654,3.733333,29.716694,gbif.org,,,,
859419129,3.033333,34.366667,gbif.org,,,,
859407785,3.7,27.866694,gbif.org,,,,
859368161,-15.35,28.183333,gbif.org,,,,
812646769,-3.28333,37.53333,gbif.org,,,,
812646767,-5.83333,37.83333,gbif.org,,,,
812646706,-4.36667,37.86667,gbif.org,,,,
812646545,-4.26667,38.05,gbif.org,,,,
686484552,1.46667,35.01667,gbif.org,,,,
686461884,-6.9,39.1,gbif.org,,,,
686431107,-25.43261862,31.95721118,gbif.org,,,,
686408501,-17.91026,15.97259,gbif.org,,,,
686408500,-16.55,35.13333,gbif.org,,,,
686408498,-20.5,17.314,gbif.org,,,,
686370650,-18.36667,21.85,gbif.org,,,,
686370644,-18.81400948,22.41987236,gbif.org,,,,
686370553,-24.41667,25.53333,gbif.org,,,,
686370477,-1.4,36.63333,gbif.org,,,,
686370475,-1.362480073,36.64625633,gbif.org,,,,
665926351,-1.36667,36.5,gbif.org,,,,
665925009,-4,36,gbif.org,,,,
665925003,-3.775556,36.033333,gbif.org,,,,
665924970,-3.844444,36.004723,gbif.org,,,,
665924955,-3.843611,36.007221,gbif.org,,,,
665924935,-7.84785,36.883781,gbif.org,,,,
665921786,-17.70068,31.04472,gbif.org,,,,
665921778,-14.66667,22.5,gbif.org,,,,
665917175,-29.695,29.932222,gbif.org,,,,
665917019,-5.066667,38.416668,gbif.org,,,,
665910190,-1.283333,36.816666,gbif.org,,,,
665904557,-3.77105,36.057117,gbif.org,,,,
665904496,-1.183333,36.650001,gbif.org,,,,
665904341,-2.92,32.08,gbif.org,,,,
665904031,1.68333,31.533331,gbif.org,,,,
665903182,-8.51944,35.904171,gbif.org,,,,
665903001,-7.847222,36.881943,gbif.org,,,,
665900845,-3.45,36.599999,gbif.org,,,,
665899019,12.46802,-16.01498,gbif.org,,,,
665897824,9.75,-5.83333,gbif.org,,,,
665897381,-0.3,35.81667,gbif.org,,,,
665896342,-8.48333,35.933331,gbif.org,,,,
665894807,-6.889722,39.068611,gbif.org,,,,
665894507,-3.79785,36.068817,gbif.org,,,,
665893845,-3.385755,36.804989,gbif.org,,,,
665892833,-5.477778,37.474999,gbif.org,,,,
665892703,-5.03333,38.716671,gbif.org,,,,
665892126,-9.6577,33.375617,gbif.org,,,,
665891498,-8.575,35.841671,gbif.org,,,,
665890390,1.81667,32,gbif.org,,,,
665890231,-8.6583,36.4133,gbif.org,,,,
665888988,-6.8897,39.067833,gbif.org,,,,
665888663,-5.2,29.83333,gbif.org,,,,
665887752,-9.78333,37.966671,gbif.org,,,,
665886306,9.41667,-7.15,gbif.org,,,,
665885983,-2.22805,28.785767,gbif.org,,,,
665885655,-19.66667,22.26667,gbif.org,,,,
665885562,-5.66667,30.66667,gbif.org,,,,
665885064,-0.55,29.866667,gbif.org,,,,
665882989,-6.88333,39.200001,gbif.org,,,,
665881850,-5.1,38.599999,gbif.org,,,,
665881841,-19.50428,22.909941,gbif.org,,,,
665877975,-10.03333,39.5,gbif.org,,,,
665877213,-2.183333,37.716667,gbif.org,,,,
665876721,-15.9422,35.5019,gbif.org,,,,
665876404,-1.58333,34.049999,gbif.org,,,,
665874691,-5.033333,38.683334,gbif.org,,,,
665870281,9.943358,34.076427,gbif.org,,,,
665869121,-10.966666,24.116667,gbif.org,,,,
665865625,10.5,33.916668,gbif.org,,,,
665864849,-5.016667,38.716667,gbif.org,,,,
665862966,-4.1,29.5,gbif.org,,,,
665857188,-3.966667,39.616665,gbif.org,,,,
665846249,-3.966667,39.549999,gbif.org,,,,
665846245,0.2,34.950001,gbif.org,,,,
665845629,-15.06667,13.55,gbif.org,,,,
665845628,-12.39529,14.96003,gbif.org,,,,
665845624,-10.96753,14.36667,gbif.org,,,,
665845623,-10.98561,14.36667,gbif.org,,,,
665845619,-11.12121,14.36667,gbif.org,,,,
665844106,-8.873959,16.086451,gbif.org,,,,
665840836,-21.98333,16.91667,gbif.org,,,,
665839722,-21.43333,15.93333,gbif.org,,,,
665839717,-21.633329,16.83333,gbif.org,,,,
665835919,-2.083,14.683,gbif.org,,,,
665822064,-8.9,26.06667,gbif.org,,,,
665822060,-2.51667,32.666672,gbif.org,,,,
665822045,-7.08333,36.916672,gbif.org,,,,
665810064,-25.316669,21.133329,gbif.org,,,,
665810031,-18.716669,24.35,gbif.org,,,,
665810018,-19.98333,24.608549,gbif.org,,,,
665810016,-19.98333,23.80364,gbif.org,,,,
665809992,-19.98333,23.41667,gbif.org,,,,
665808854,-29.299999,30.06667,gbif.org,,,,
665803351,12.084121,34.3869,gbif.org,,,,
665803350,11.966667,34.366667,gbif.org,,,,
665800205,-1.466667,37.049999,gbif.org,,,,
665799105,-0.624,29.542,gbif.org,,,,
665798841,0.0575,32.46722,gbif.org,,,,
665798838,-13.73333,15.06667,gbif.org,,,,
665798837,-13.76667,15.08333,gbif.org,,,,
665798307,13.16667,24.366671,gbif.org,,,,
665798305,13.63333,25.26017,gbif.org,,,,
665798290,-6.18333,35.75,gbif.org,,,,
665798289,-6.85,36.98333,gbif.org,,,,
665798288,-12.96667,28.633329,gbif.org,,,,
665798286,-22.299999,19.98333,gbif.org,,,,
665798284,-22.5,19.5,gbif.org,,,,
665798281,-17.910259,15.9724,gbif.org,,,,
665798280,-17.910259,15.97259,gbif.org,,,,
665798279,12.583333,23.666666,gbif.org,,,,
665798138,12.966666,36.200001,gbif.org,,,,
665798136,12,37.033333,gbif.org,,,,
665798131,8.316667,39.483334,gbif.org,,,,
665798126,9.666667,38.583332,gbif.org,,,,
665797288,11.916667,37.083332,gbif.org,,,,
665797276,11.116667,37.316666,gbif.org,,,,
665797265,10.416667,38.200001,gbif.org,,,,
665797264,9.333333,40.799999,gbif.org,,,,
665797260,7.483333,38.416668,gbif.org,,,,
665797250,7.483333,38.533333,gbif.org,,,,
665797200,12.55,37.066666,gbif.org,,,,
665797189,13.133333,37.916668,gbif.org,,,,
665797166,12.15,37.666668,gbif.org,,,,
665797165,11.883333,37.616665,gbif.org,,,,
665797157,11.083333,37.866665,gbif.org,,,,
665797151,8.833333,40.066666,gbif.org,,,,
665797150,8.816667,40.516666,gbif.org,,,,
665797145,8.666667,40.75,gbif.org,,,,
665797115,8.45,40.916668,gbif.org,,,,
665797112,8.45,41.25,gbif.org,,,,
665797108,8,41.116665,gbif.org,,,,
665797106,7.75,40.700001,gbif.org,,,,
665797105,7.833334,39.416668,gbif.org,,,,
665797075,9.516666,38.216667,gbif.org,,,,
665796782,-6.50278,37.166672,gbif.org,,,,
665796781,-4.43333,38.299999,gbif.org,,,,
665796770,-4.73333,38.06667,gbif.org,,,,
665795648,0.5,29.466669,gbif.org,,,,
665794526,0.79111,34.37944,gbif.org,,,,
665794502,1.208333,34.366665,gbif.org,,,,
665794501,1.08333,34.333328,gbif.org,,,,
665786177,-1.45,36.983334,gbif.org,,,,
665786167,-3.516667,38.566666,gbif.org,,,,
665786150,-0.71667,36.433331,gbif.org,,,,
665785992,-0.5,36.31667,gbif.org,,,,
665785968,-0.93333,36.56667,gbif.org,,,,
665757052,-4.2667,38.033299,gbif.org,,,,
665756625,-3.48333,36.433331,gbif.org,,,,
665756117,-8.604533,36.475667,gbif.org,,,,
665754415,-3.80175,35.982717,gbif.org,,,,
665754331,-9.669967,33.532767,gbif.org,,,,
665753438,-3.781333,36.033583,gbif.org,,,,
665752562,12.75,37.700001,gbif.org,,,,
665751983,-2.23965,28.8117,gbif.org,,,,
665751670,7.50889,-7.50528,gbif.org,,,,
665751360,1.75,31.666666,gbif.org,,,,
665751157,-15.4135,37.07433,gbif.org,,,,
665750364,-2.216,28.86378,gbif.org,,,,
665749253,-15.01667,22.16667,gbif.org,,,,
665749119,-3.063564,37.175827,gbif.org,,,,
665749107,-2.913578,37.173046,gbif.org,,,,
665749099,-3.58333,35.833332,gbif.org,,,,
665746320,10.233334,34.016666,gbif.org,,,,
665744768,1.016667,35.016998,gbif.org,,,,
665740138,-8.50556,35.908329,gbif.org,,,,
665738653,-8.55833,35.849999,gbif.org,,,,
665738127,-14.96667,22.683331,gbif.org,,,,
665737423,9.38333,-5.63333,gbif.org,,,,
665735828,-17.716669,31.183331,gbif.org,,,,
665735617,1.68333,31.524349,gbif.org,,,,
665733317,-3.38333,36.783329,gbif.org,,,,
665732988,-29.665554,29.932222,gbif.org,,,,
665731739,-10.71667,25.4725,gbif.org,,,,
665730947,-3.48333,36.716671,gbif.org,,,,
665730834,-15.39933,37.04283,gbif.org,,,,
665726284,-7.421111,35.469723,gbif.org,,,,
665725388,-8.63117,36.72544,gbif.org,,,,
665724816,-0.33333,35.933331,gbif.org,,,,
665723828,-6.898333,39.09861,gbif.org,,,,
665722652,-3.760389,37.647261,gbif.org,,,,
665721026,-15.66667,29.56667,gbif.org,,,,
665719224,10.55,34.283333,gbif.org,,,,
665717939,-0.25,35.733334,gbif.org,,,,
665717703,-8.62561,36.72233,gbif.org,,,,
665717524,-15.9381,35.5139,gbif.org,,,,
583533987,-31.58438,22.62071,gbif.org,,,,
583489900,-15.93699,25.95,gbif.org,,,,
476862624,-20.666667,25.666667,gbif.org,,,,
476860661,-18.41667,19.75,gbif.org,,,,
476855028,-4.3,39.583333,gbif.org,,,,
476854967,-0.716667,36.466667,gbif.org,,,,
476853695,-25.016667,16.75,gbif.org,,,,
476853692,-18.833333,16.333333,gbif.org,,,,
476844559,-19.983333,23.416667,gbif.org,,,,
476844353,-18.733333,17.566667,gbif.org,,,,
476817437,-2.316667,38.116667,gbif.org,,,,
476804161,4.411413,33.30029,gbif.org,,,,
209907982,0.5,25.5,gbif.org,,,,
209907952,0.75,24.6667,gbif.org,,,,
209907802,0.8333,25.25,gbif.org,,,,
209907801,-0.0667,25.2833,gbif.org,,,,
209907760,-5.0667,18.8667,gbif.org,,,,
209907759,-4.9833,18.7833,gbif.org,,,,
209907755,-5.0333,18.8167,gbif.org,,,,
209907751,-5.1833,19.1167,gbif.org,,,,
209907739,-5.05,18.9167,gbif.org,,,,
209907737,-5.1333,18.8167,gbif.org,,,,
209907646,0.6,25.2167,gbif.org,,,,
183750255,-26.2,28.0833,gbif.org,,,,
183750167,-21.75,24.0833,gbif.org,,,,
183750088,0.05,37.65,gbif.org,,,,
183750085,-32.5667,27.4167,gbif.org,,,,
183750029,2.6667,29.8333,gbif.org,,,,
183750009,8.3,-9.5667,gbif.org,,,,
183749979,-1.5,30.2667,gbif.org,,,,
183749962,19.1667,30.4833,gbif.org,,,,
183749545,-1.9333,30.7,gbif.org,,,,
183749420,3.4667,25.7167,gbif.org,,,,
183749399,-9.0833,27.2,gbif.org,,,,
183749366,-18.6167,24.6667,gbif.org,,,,
183749354,-5.9333,25.5333,gbif.org,,,,
183749316,-1.5167,30.4333,gbif.org,,,,
183749308,4.25,29.5,gbif.org,,,,
183749307,-0.1333,29.6,gbif.org,,,,
183749305,-2.2667,34.85,gbif.org,,,,
183749301,7.4833,-8.6167,gbif.org,,,,
183749293,4.1667,29.3333,gbif.org,,,,
183749291,-1.9167,30.3333,gbif.org,,,,
183749290,2,30.5833,gbif.org,,,,
183749277,-2.4833,29.7667,gbif.org,,,,
183749268,-2.6,29.7333,gbif.org,,,,
183749242,-11.6667,27.4667,gbif.org,,,,
183749204,-11.5667,27.4167,gbif.org,,,,
183748972,-2.4667,29.8167,gbif.org,,,,
183748967,-7.4167,31.9833,gbif.org,,,,
183748963,7.5833,-8.5333,gbif.org,,,,
183748952,3.6833,29.1333,gbif.org,,,,
183748926,6.3167,-10.8,gbif.org,,,,
183748911,-8.65,26.5167,gbif.org,,,,
183748871,-8.9333,27.2,gbif.org,,,,
183748849,-1.1842,29.4489,gbif.org,,,,
183748716,-12.55,25.6833,gbif.org,,,,
183748714,-13.75,24.95,gbif.org,,,,
183748713,7.7667,4.5667,gbif.org,,,,
183748703,-6.8021,37.685,gbif.org,,,,
183748626,-6.9426,37.5331,gbif.org,,,,
183748625,-6.7699,37.6628,gbif.org,,,,
183748623,-6.8785,37.5959,gbif.org,,,,
183748622,-6.843,37.6356,gbif.org,,,,
183748621,-6.8222,37.6829,gbif.org,,,,
183748620,-6.8317,37.6586,gbif.org,,,,
183748619,-6.8121,37.6782,gbif.org,,,,
183748617,-6.8151,37.6686,gbif.org,,,,
183748615,-6.8245,37.6457,gbif.org,,,,
183748607,-25.8833,32.45,gbif.org,,,,
183748597,12.5667,-15.8833,gbif.org,,,,
183748584,13.75,-13.7167,gbif.org,,,,
183748583,13,-13,gbif.org,,,,
183748580,16.2667,-15.8,gbif.org,,,,
183748575,16.4167,-16.3,gbif.org,,,,
183748570,-6.8333,37.6333,gbif.org,,,,
183748532,-10.1167,39.4,gbif.org,,,,
183748528,-6.1833,37.1333,gbif.org,,,,
183748511,-6.8833,37.6667,gbif.org,,,,
183748481,-6.85,37.6667,gbif.org,,,,
183748177,-3.2,29.3,gbif.org,,,,
183748121,-3.7,29.5667,gbif.org,,,,
183748073,11.5333,-0.4833,gbif.org,,,,
183747640,10.6167,-5.15,gbif.org,,,,
183747545,10.6333,-5.15,gbif.org,,,,
183747503,11.2167,-4.4333,gbif.org,,,,
183747339,13,1.0667,gbif.org,,,,
183746261,13.1667,-2.0833,gbif.org,,,,
183746259,10.2833,-4.9167,gbif.org,,,,
183746258,12.25,-1.3833,gbif.org,,,,
183746251,12.3167,-1.7,gbif.org,,,,
183746245,12.3667,-1.5333,gbif.org,,,,
183746221,11.2,-4.3,gbif.org,,,,
183746161,13.0167,-13.1833,gbif.org,,,,
183746156,13.45,-13.7167,gbif.org,,,,
183746154,4.2333,13.9833,gbif.org,,,,
183746152,4.2667,14.0333,gbif.org,,,,
183746147,8.3833,14.5167,gbif.org,,,,
183746146,8.3833,14.35,gbif.org,,,,
183746141,8.4167,14.6667,gbif.org,,,,
183746057,8.3333,-13,gbif.org,,,,
183746051,4.6667,14.5833,gbif.org,,,,
183745998,9.0833,12.9667,gbif.org,,,,
183745996,5.7,10.6833,gbif.org,,,,
183745993,7.1667,14.3,gbif.org,,,,
183745986,7.1167,14.3167,gbif.org,,,,
183745985,10.8667,13.8833,gbif.org,,,,
183745969,-0.1667,35,gbif.org,,,,
183745964,-0.25,35.7333,gbif.org,,,,
183745957,7.5667,0.9833,gbif.org,,,,
183745955,7.5167,1.0167,gbif.org,,,,
183745954,7.4833,0.9667,gbif.org,,,,
183745953,7.5167,0.9833,gbif.org,,,,
183745917,7.55,1.0333,gbif.org,,,,
183745904,7.5167,1.1833,gbif.org,,,,
183745649,6.3333,12.8,gbif.org,,,,
183745632,11.4167,14.5667,gbif.org,,,,
183745618,6.8333,14.7,gbif.org,,,,
183745609,7.1,12.4833,gbif.org,,,,
183745584,10.3333,15.2333,gbif.org,,,,
183745541,10.5,15.2,gbif.org,,,,
183745532,10.75,13.8,gbif.org,,,,
183745530,10.6167,13.5667,gbif.org,,,,
183745525,10.7167,13.6833,gbif.org,,,,
183745443,4.05,11.55,gbif.org,,,,
183745414,6.85,0.7333,gbif.org,,,,
183745409,7.2,0.7,gbif.org,,,,
183745408,6.95,0.5833,gbif.org,,,,
183745399,7.2333,0.6833,gbif.org,,,,
183745363,10.3,0.4667,gbif.org,,,,
183745358,9.25,1.2,gbif.org,,,,
183745345,6.2333,1.4833,gbif.org,,,,
183745335,7.0167,1.5,gbif.org,,,,
183745328,7.8,1.3,gbif.org,,,,
183745327,8.7,0.7833,gbif.org,,,,
183745326,10.8833,0.4,gbif.org,,,,
183745324,10.9167,0.15,gbif.org,,,,
183745315,7.5833,0.6,gbif.org,,,,
183745300,7.6,0.6167,gbif.org,,,,
183745297,3.8,10.1333,gbif.org,,,,
183745290,10.15,11.3833,gbif.org,,,,
183745289,-1.8167,37.5333,gbif.org,,,,
183745284,-0.9667,38.3,gbif.org,,,,
183745279,-13.35,13.8,gbif.org,,,,
183745278,-15.15,13.3667,gbif.org,,,,
183745277,-14.5,13.5,gbif.org,,,,
183745275,21.1667,16.9833,gbif.org,,,,
183745273,3.3833,11.4667,gbif.org,,,,
183745272,-15.55,28.2833,gbif.org,,,,
183745268,-13.5833,24.2167,gbif.org,,,,
183745266,-13.4667,25.8333,gbif.org,,,,
183745263,-3.5333,29.65,gbif.org,,,,
183745261,-6.8333,36.9833,gbif.org,,,,
183745260,1.1667,34.5333,gbif.org,,,,
183745259,0.3667,30,gbif.org,,,,
183745257,1.5333,35.3833,gbif.org,,,,
183745256,-11.1167,24.1,gbif.org,,,,
183745251,-3.3667,37.7833,gbif.org,,,,
183745249,-2.9833,38.4667,gbif.org,,,,
183745248,-3.3333,37.8333,gbif.org,,,,
183745231,-3.1667,37.6333,gbif.org,,,,
183745203,3.1667,12.3333,gbif.org,,,,
183745184,-10.5833,35.65,gbif.org,,,,
183745182,-8.6833,34.4167,gbif.org,,,,
183745181,-7.8333,35.6667,gbif.org,,,,
183745180,-7.3167,36.5333,gbif.org,,,,
183745175,-6.7,37.6167,gbif.org,,,,
183745174,-7.7667,34.2333,gbif.org,,,,
183745173,-9.1833,33.65,gbif.org,,,,
183745172,-4.6,38.2333,gbif.org,,,,
183745171,-10.5833,35.4167,gbif.org,,,,
183745170,-10.6333,35.4667,gbif.org,,,,
183745169,-6.8833,37.35,gbif.org,,,,
183745155,-2.6667,33.1333,gbif.org,,,,
183745154,-6.9667,37.55,gbif.org,,,,
183745153,-7.05,37.5833,gbif.org,,,,
183745152,-6.8833,37.5333,gbif.org,,,,
183745145,-6.9,37.6667,gbif.org,,,,
183745141,-3.1333,37.3333,gbif.org,,,,
183745140,-4.0667,37.7333,gbif.org,,,,
183745139,-3.2667,36.6833,gbif.org,,,,
183745138,-3.3333,37.3333,gbif.org,,,,
183745133,-3.2667,36.7,gbif.org,,,,
183745124,-6.7333,37.05,gbif.org,,,,
183745064,-6.7667,37.9,gbif.org,,,,
183745056,-7.8833,30.85,gbif.org,,,,
183745053,-8.4667,31.1667,gbif.org,,,,
183745041,-8.0667,31.9167,gbif.org,,,,
183745036,-7.7,31.5667,gbif.org,,,,
183743854,-7.8667,31.6667,gbif.org,,,,
183743835,-6.8667,37.6,gbif.org,,,,
183743761,-8.6167,35.3667,gbif.org,,,,
183743579,-6.35,36.9167,gbif.org,,,,
183743446,-7.6167,34.6333,gbif.org,,,,
183743429,-7.5333,35.05,gbif.org,,,,
183743425,-7.45,35.0833,gbif.org,,,,
183743414,-4.5667,38.2333,gbif.org,,,,
183743401,-4.7167,38.2333,gbif.org,,,,
183743398,-4.6667,38.25,gbif.org,,,,
183743375,-4.9667,38.3167,gbif.org,,,,
183743323,-4.7167,38.2833,gbif.org,,,,
183743091,-4.5833,38.25,gbif.org,,,,
183742916,-4.4667,35.3833,gbif.org,,,,
183742915,-4.6333,35.3833,gbif.org,,,,
183742856,-4.4333,35.4,gbif.org,,,,
183742781,-9.1833,33.6833,gbif.org,,,,
183742771,-9.15,33.65,gbif.org,,,,
183742770,-9.0167,33.0667,gbif.org,,,,
183742567,-10.6333,35.45,gbif.org,,,,
183742548,-10.65,35.45,gbif.org,,,,
183742518,-10.9,37.4833,gbif.org,,,,
183742517,-10.6167,39.2,gbif.org,,,,
183742484,-10.7333,38.55,gbif.org,,,,
183742460,-10.5833,38.55,gbif.org,,,,
183742246,-10.0667,38.95,gbif.org,,,,
183741792,-7.1667,37.5,gbif.org,,,,
183741372,-2.5167,32.9,gbif.org,,,,
183741368,-7.6167,37.1333,gbif.org,,,,
183741357,-7.6833,37.1,gbif.org,,,,
183741304,-7.7167,37.1333,gbif.org,,,,
183740996,-6.4,37.6,gbif.org,,,,
183740915,-6.85,37.6333,gbif.org,,,,
183740744,-6.5167,37.6333,gbif.org,,,,
183740743,-6.5,37.6333,gbif.org,,,,
183739566,-6.4667,37.6333,gbif.org,,,,
183739219,-6.4167,37.6667,gbif.org,,,,
183738638,-6.5333,37.6333,gbif.org,,,,
183738527,-6.4833,37.65,gbif.org,,,,
183736243,-6.55,37.6333,gbif.org,,,,
183736236,-6.4167,37.6333,gbif.org,,,,
183735508,-1.95,30.0667,gbif.org,,,,
183735507,-1.95,30,gbif.org,,,,
183735485,-2.1667,30.1,gbif.org,,,,
183735482,-2.2167,30.5833,gbif.org,,,,
183735477,-2.6667,29.7833,gbif.org,,,,
183735476,-2.6333,29.8167,gbif.org,,,,
183735463,-2.5167,29.4333,gbif.org,,,,
183735459,-2.2667,30.2667,gbif.org,,,,
183735448,-2.4833,29.9333,gbif.org,,,,
183735446,-2.4667,29.9167,gbif.org,,,,
183735445,-2.7167,29.55,gbif.org,,,,
183735443,-2,30.5833,gbif.org,,,,
183735442,-1.5667,30.25,gbif.org,,,,
183735434,-2.1667,30.5333,gbif.org,,,,
183735433,-2.4667,29.2,gbif.org,,,,
183735432,-2.5167,28.8667,gbif.org,,,,
183735431,-1.4333,30.25,gbif.org,,,,
183735426,-2.5,29.5167,gbif.org,,,,
183735425,-1.9833,30.15,gbif.org,,,,
183735424,-2.0833,30.3333,gbif.org,,,,
183735287,-2.4833,29.5667,gbif.org,,,,
183735283,-2.4,29.1333,gbif.org,,,,
183735280,-1.5833,29.5,gbif.org,,,,
183735279,-1.9167,30.2833,gbif.org,,,,
183735276,-1.9833,30.1833,gbif.org,,,,
