segment_S,accession_S,country,admin1,location,latitude,longitude
MH887761|LASV0093-EDO-2017|Human|Nigeria|2017-08-19,MH887761,NGA,Edo,EsanSout,NA,NA
MH887762|LASV0215-ONDO-2018|Human|Nigeria|2018-03-21,MH887762,NGA,Ondo,,NA,NA
MH887763|LASV0075-EDO-2017|Human|Nigeria|2017-03-15,MH887763,NGA,Edo,EtsakoWe,NA,NA
MH887764|LASV0144-ONDO-2018|Human|Nigeria|2018-01-23,MH887764,NGA,Ondo,,NA,NA
MH887772|LASV0101-EDO-2017|Human|Nigeria|2017-11-10,MH887772,NGA,Edo,EsanWest,NA,NA
MH887773|LASV0109-ONDO-2017|Human|Nigeria|2017-12-18,MH887773,NGA,Ondo,,NA,NA
MH887774|LASV0191-ONDO-2018|Human|Nigeria|2018-02-15,MH887774,NGA,Ondo,,NA,NA
MH887777|LASV0216-EDO-2018|Human|Nigeria|2018-03-23,MH887777,NGA,Edo,,NA,NA
MH887778|LASV0079-EDO-2017|Human|Nigeria|2017-05-15,MH887778,NGA,Edo,EtsakoWe,NA,NA
MH887781|LASV0128-ONDO-2018|Human|Nigeria|2018-01-14,MH887781,NGA,Ondo,,NA,NA
MH887782|LASV0197-EDO-2018|Human|Nigeria|2018-02-19,MH887782,NGA,Edo,EsanWest,NA,NA
MH887783|LASV0076-EDO-2017|Human|Nigeria|2017-03-16,MH887783,NGA,Edo,OviaNort,NA,NA
MH887784|LASV0148-UNKNOWN-2018|Human|Nigeria|2018-01-28,MH887784,NGA,,,NA,NA
MH887785|LASV0209-KOGI-2018|Human|Nigeria|2018-03-02,MH887785,NGA,Kogi,,NA,NA
MH887787|LASV0081-EDO-2017|Human|Nigeria|2017-06-05,MH887787,NGA,Edo,OviaNort,NA,NA
MH887788|LASV0107-ONDO-2017|Human|Nigeria|2017-12-17,MH887788,NGA,Ondo,,NA,NA
MH887789|LASV0090-ONDO-2017|Human|Nigeria|2017-07-19,MH887789,NGA,Ondo,,NA,NA
MH887790|LASV0120-ONDO-2018|Human|Nigeria|2018-01-11,MH887790,NGA,Ondo,,NA,NA
MH887791|LASV0106-ONDO-2017|Human|Nigeria|2017-12-17,MH887791,NGA,Ondo,,NA,NA
MH887792|LASV0180-UNKNOWN-2018|Human|Nigeria|2018-02-13,MH887792,NGA,,,NA,NA
MH887793|LASV0065-ONDO-2017|Human|Nigeria|2017-01-09,MH887793,NGA,Ondo,,NA,NA
MH887794|LASV0115-ONDO-2018|Human|Nigeria|2018-01-06,MH887794,NGA,Ondo,,NA,NA
MH887795|LASV0112-ONDO-2017|Human|Nigeria|2017-12-29,MH887795,NGA,Ondo,,NA,NA
MH887796|LASV0160-KOGI-2018|Human|Nigeria|2018-02-06,MH887796,NGA,Kogi,,NA,NA
MH887797|LASV0103-EDO-2017|Human|Nigeria|2017-11-29,MH887797,NGA,Edo,Ikpoba-Okha,NA,NA
MH887798|LASV0199.2-EDO-2018|Human|Nigeria|2018-02-25,MH887798,NGA,Edo,OwanWest,NA,NA
MH887800|LASV0082-EDO-2017|Human|Nigeria|2017-06-07,MH887800,NGA,Edo,OviaNort,NA,NA
MH887801|LASV0083-ONDO-2017|Human|Nigeria|2017-06-13,MH887801,NGA,Ondo,,NA,NA
MH887808|LASV0088-EDO-2017|Human|Nigeria|2017-06-27,MH887808,NGA,Edo,EtsakoWe,NA,NA
MH887810|LASV0149-KOGI-2018|Human|Nigeria|2018-01-30,MH887810,NGA,Kogi,,NA,NA
MH887811|LASV0084-EDO-2017|Human|Nigeria|2017-06-16,MH887811,NGA,Edo,EsanWest,NA,NA
MH887816|LASV0130-EDO-2018|Human|Nigeria|2018-01-15,MH887816,NGA,Edo,EsanNort,NA,NA
MH887817|LASV0073-EDO-2017|Human|Nigeria|2017-03-07,MH887817,NGA,Edo,EtsakoWe,NA,NA
MH887820|LASV0126-EBONYI-2018|Human|Nigeria|2018-01-13,MH887820,NGA,Ebonyi,,NA,NA
MH887821|LASV0164-ONDO-2018|Human|Nigeria|2018-02-09,MH887821,NGA,Ondo,,NA,NA
MH887822|LASV0071-EDO-2017|Human|Nigeria|2017-02-14,MH887822,NGA,Edo,Akoko-Ed,NA,NA
MH887823|LASV0100-EDO-2017|Human|Nigeria|2017-10-18,MH887823,NGA,Edo,EsanWest,NA,NA
MH887824|LASV0202-EDO-2018|Human|Nigeria|2018-02-22,MH887824,NGA,Edo,Uhunmwonde,NA,NA
MH887825|LASV0214-KOGI-2018|Human|Nigeria|2018-03-18,MH887825,NGA,Kogi,,NA,NA
MH887826|LASV0085-EDO-2017|Human|Nigeria|2017-06-17,MH887826,NGA,Edo,OwanWest,NA,NA
MH887827|LASV0067-EDO-2017|Human|Nigeria|2017-01-24,MH887827,NGA,Edo,EtsakoWe,NA,NA
MH887830|LASV0094-KOGI-2017|Human|Nigeria|2017-09-02,MH887830,NGA,Kogi,,NA,NA
MH887831|LASV0069-EDO-2017|Human|Nigeria|2017-02-07,MH887831,NGA,Edo,EsanWest,NA,NA
MH887832|LASV0217-DELTA-2018|Human|Nigeria|2018-03-27,MH887832,NGA,Delta,,NA,NA
MH887835|LASV0102-ONDO-2017|Human|Nigeria|2017-11-26,MH887835,NGA,Ondo,,NA,NA
MH887838|LASV0086-EDO-2017|Human|Nigeria|2017-06-25,MH887838,NGA,Edo,EsanWest,NA,NA
MH887839|LASV0201-ONDO-2018|Human|Nigeria|2018-02-21,MH887839,NGA,Ondo,,NA,NA
MH887840|LASV0092-EDO-2017|Human|Nigeria|2017-08-04,MH887840,NGA,Edo,EsanWest,NA,NA
MH887841|LASV0091-EDO-2017|Human|Nigeria|2017-08-03,MH887841,NGA,Edo,,NA,NA
MH887842|LASV0097-EDO-2017|Human|Nigeria|2017-10-06,MH887842,NGA,Edo,EsanWest,NA,NA
MH887843|LASV0111-ONDO-2017|Human|Nigeria|2017-12-28,MH887843,NGA,Ondo,,NA,NA
MH887844|LASV0089-ONDO-2017|Human|Nigeria|2017-07-05,MH887844,NGA,Ondo,,NA,NA
MH887848|LASV0108-ONDO-2017|Human|Nigeria|2017-12-17,MH887848,NGA,Ondo,,NA,NA
MH887849|LASV0104-ONDO-2017|Human|Nigeria|2017-12-12,MH887849,NGA,Ondo,,NA,NA
MH887850|LASV0157-ONDO-2018|Human|Nigeria|2018-02-05,MH887850,NGA,Ondo,,NA,NA
MH887853|LASV0181-UNKNOWN-2018|Human|Nigeria|2018-02-13,MH887853,NGA,,,NA,NA
MH887854|LASV0095-EDO-2017|Human|Nigeria|2017-09-14,MH887854,NGA,Edo,EtsakoWe,NA,NA
MH887858|LASV0167-ONDO-2018|Human|Nigeria|2018-02-10,MH887858,NGA,Ondo,,NA,NA
MH887859|LASV0161-ONDO-2018|Human|Nigeria|2018-02-06,MH887859,NGA,Ondo,,NA,NA
MH887862|LASV0186-UNKNOWN-2018|Human|Nigeria|2018-02-13,MH887862,NGA,,,NA,NA
MH887863|LASV0174-EDO-2018|Human|Nigeria|2018-02-12,MH887863,NGA,Edo,EsanCent,NA,NA
MH887864|LASV0132-ONDO-2018|Human|Nigeria|2018-01-15,MH887864,NGA,Ondo,,NA,NA
MH887865|LASV0135-ONDO-2018|Human|Nigeria|2018-01-17,MH887865,NGA,Ondo,,NA,NA
MH887870|LASV0145-EDO-2018|Human|Nigeria|2018-01-23,MH887870,NGA,Edo,EsanWest,NA,NA
MH887871|LASV0169-ONDO-2018|Human|Nigeria|2018-02-11,MH887871,NGA,Ondo,,NA,NA
MH887872|LASV0110-ONDO-2017|Human|Nigeria|2017-12-26,MH887872,NGA,Ondo,,NA,NA
MH887873|LASV0166-ONDO-2018|Human|Nigeria|2018-02-10,MH887873,NGA,Ondo,,NA,NA
MH887874|LASV0074-EDO-2017|Human|Nigeria|2017-03-12,MH887874,NGA,Edo,EtsakoWe,NA,NA
MH887876|LASV0153-EDO-2018|Human|Nigeria|2018-02-04,MH887876,NGA,Edo,Ehor,6.615948,5.986347
MH887877|LASV0072-ONDO-2017|Human|Nigeria|2017-02-14,MH887877,NGA,Ondo,,NA,NA
MH887878|LASV0182-EDO-2018|Human|Nigeria|2018-02-13,MH887878,NGA,Edo,EtsakoWe,NA,NA
MH887880|LASV0154-TARABA-2018|Human|Nigeria|2018-02-04,MH887880,NGA,Taraba,Jalingo,8.89369,11.35765
MH887881|LASV0066-EDO-2017|Human|Nigeria|2017-01-21,MH887881,NGA,Edo,EsanWest,NA,NA
MH887883|LASV0080-ONDO-2017|Human|Nigeria|2017-05-16,MH887883,NGA,Ondo,,NA,NA
MH887884|LASV0098-EDO-2017|Human|Nigeria|2017-10-16,MH887884,NGA,Edo,Oredo Edo,NA,NA
MH887885|LASV0070-ONDO-2017|Human|Nigeria|2017-02-10,MH887885,NGA,Ondo,,NA,NA
MH887886|LASV0213-EDO-2018|Human|Nigeria|2018-03-16,MH887886,NGA,Edo,EtsakoWe,NA,NA
MH887888|LASV0068-ONDO-2017|Human|Nigeria|2017-01-26,MH887888,NGA,Ondo,,NA,NA
MH887890|LASV0114-ONDO-2018|Human|Nigeria|2018-01-05,MH887890,NGA,Ondo,,NA,NA
MH887891|LASV0134-EDO-2018|Human|Nigeria|2018-01-17,MH887891,NGA,Edo,EsanNort,NA,NA
MH887892|LASV0121-ONDO-2018|Human|Nigeria|2018-01-11,MH887892,NGA,Ondo,,NA,NA
MH887895|LASV0078-ONDO-2017|Human|Nigeria|2017-05-07,MH887895,NGA,Ondo,,NA,NA
MH887896|LASV0099-EDO-2017|Human|Nigeria|2017-10-17,MH887896,NGA,Edo,EsanWest,NA,NA
MH887897|LASV0077-EDO-2017|Human|Nigeria|2017-04-17,MH887897,NGA,Edo,EsanNort,NA,NA
LASV_NGA_2011_IRR_001_NGA-Ondo_Ose_Hs_2011-08-02,MK107897,NGA,Ondo,Ose,NA,NA
LASV_NGA_2012_IRR_010_NGA-Delta_Asaba_Hs_2012-05-28,MK107898,NGA,Delta,Asaba,6.197842,6.728467
LASV_NGA_2013_IRR_014_NGA-Bauchi_Bauchi_Hs_2013-11-23,MK107899,NGA,Bauchi,Bauchi,10.314159,9.846282
LASV_NGA_2013_IRR_016_NGA-Bauchi_Bauchi_Hs_2013-12-08,MK107900,NGA,Bauchi,Bauchi,10.314159,9.846282
LASV_NGA_2013_IRR_008_NGA-Taraba_Jalingo_Hs_2013-03-06,MK107901,NGA,Taraba,Jalingo,8.89369,11.35765
LASV_NGA_2014_IRR_005_NGA-Ebonyi_Abakaliki_Hs_2014-05-14,MK107902,NGA,Ebonyi,Abakaliki,6.333333,8.1
MK107903|IRR_006_NIG_2014|Human|NIG|2014-05-14,MK107903,NGA,Ebonyi,,NA,NA
LASV_NGA_2014_IRR_010_NGA-Ondo_Okeluse_Hs_2014-05-17,MK107907,NGA,Ondo,Okeluse,6.784077,5.589279
LASV_NGA_2014_IRR_011_NGA-Ondo_Okeluse_Hs_2014-08-01,MK107908,NGA,Ondo,Okeluse,6.784077,5.589279
LASV_NGA_2014_IRR_012_NGA-Ondo_Ifon_Hs_2014-08-10,MK107909,NGA,Ondo,Ifon,6.926767,5.773787
LASV_NGA_2014_IRR_002_NGA-Nassarawa_Lafia_Hs_2014-01-20,MK107910,NGA,Nassarawa,Lafia,8.49575,8.52155
LASV_NGA_2015_IRR_009_NGA-Bauchi_Mbal_Hs_2015-04-25,MK107911,NGA,Bauchi,Mbal,9.595820427,9.617159843
LASV_NGA_2015_IRR_008_NGA-Bauchi_Alkaleri_Hs_2015-04-10,MK107912,NGA,Bauchi,Alkaleri,10.26878,10.33279
LASV_NGA_2015_IRR_010_NGA-Kogi_Ibaji_Hs_2015-07-02,MK107913,NGA,Kogi,Ibaji,NA,NA
LASV_NGA_2015_IRR_014_NGA-Nassarawa_Agyaragu_Hs_2015-12-30,MK107914,NGA,Nassarawa,Agyaragu,8.4,8.55
LASV_NGA_2015_IRR_011_NGA-Ondo_Owo_Hs_2015-09-16,MK107915,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2015_IRR_012_NGA-Ondo_Ifon_Hs_2015-11-06,MK107916,NGA,Ondo,Ifon,6.926767,5.773787
LASV_NGA_2016_IRR_012_NGA-Bauchi_TafawaBalewa_Hs_2016-01-25,MK107917,NGA,Bauchi,TafawaBalewa,9.755908,9.553992
LASV_NGA_2016_IRR_014_NGA-Bauchi_Alkaleri_Hs_2016-01-28,MK107918,NGA,Bauchi,Alkaleri,10.26878,10.33279
LASV_NGA_2016_IRR_019_NGA-Bauchi_LimanKatagum_Hs_2016-01-12,MK107919,NGA,Bauchi,LimanKatagum,10.093735,9.767931
LASV_NGA_2016_IRR_028_NGA-Bauchi_SabonGari_Hs_2016-02-29,MK107920,NGA,Bauchi,SabonGari,10.675453,9.122348
LASV_NGA_2016_IRR_025_NGA-Benue_Oiji_Hs_2016-02-26,MK107921,NGA,Benue,Oiji,7.565864,7.917972
LASV_NGA_2016_IRR_007_NGA-AkwaIbom_Uyo_Hs_2016-01-18,MK107922,NGA,AkwaIbom,Uyo,5.033333,7.916667
LASV_NGA_2016_IRR_018_NGA-Ebonyi_Ikwo_Hs_2016-02-09,MK107923,NGA,Ebonyi,Ikwo,6.0767,8.0701
LASV_NGA_2016_IRR_021_NGA-Ebonyi_NA_Hs_2016-02-18,MK107924,NGA,Ebonyi,,NA,NA
LASV_NGA_2016_IRR_026_NGA-Ebonyi_Ohaukwu_Hs_2016-02-26,MK107925,NGA,Ebonyi,Ohaukwu,NA,NA
LASV_NGA_2016_IRR_027_NGA-Ebonyi_Izzi_Hs_2016-02-28,MK107926,NGA,Ebonyi,Izzi,NA,NA
LASV_NGA_2016_IRR_006_NGA-Ekiti_IdoEkiti_Hs_2016-01-14,MK107927,NGA,Ekiti,IdoEkiti,7.845422,5.182916
LASV_NGA_2016_IRR_013_NGA-Imo_Owerri_Hs_2016-01-27,MK107928,NGA,Imo,Owerri,5.485,7.035
LASV_NGA_2016_IRR_023_NGA-Kaduna_Kaduna_Hs_2016-02-23,MK107929,NGA,Kaduna,Kaduna,10.523056,7.440278
LASV_NGA_2016_IRR_016_NGA-Nassarawa_Kwarra_Hs_2016-02-06,MK107930,NGA,Nassarawa,Kwarra,8.325363,8.450158
LASV_NGA_2016_IRR_008_NGA-Nassarawa_Lafia_Hs_2016-01-20,MK107931,NGA,Nassarawa,Lafia,8.49575,8.52155
LASV_NGA_2016_IRR_015_NGA-Nassarawa_Lafia_Hs_2016-02-03,MK107933,NGA,Nassarawa,Lafia,8.49575,8.52155
LASV_NGA_2016_IRR_032_NGA-Nassarawa_Lafia_Hs_2016-03-13,MK107934,NGA,Nassarawa,Lafia,8.49575,8.52155
LASV_NGA_2016_IRR_020_NGA-Nassarawa_Lafia_Hs_2016-02-15,MK107935,NGA,Nassarawa,Lafia,8.49575,8.52155
LASV_NGA_2016_IRR_017_NGA-Ondo_Ifon_Hs_2016-02-06,MK107936,NGA,Ondo,Ifon,6.926767,5.773787
LASV_NGA_2016_IRR_033_NGA-Ondo_Ondo_Hs_2016-03-14,MK107937,NGA,Ondo,Ondo,7.088923,4.799094
LASV_NGA_2016_IRR_029_NGA-Ondo_Owo_Hs_2016-03-01,MK107938,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2016_IRR_009_NGA-Plateau_Shendam_Hs_2016-01-20,MK107939,NGA,Plateau,Shendam,8.87931,9.53879
LASV_NGA_2016_IRR_003_NGA-Plateau_Kumbul_Hs_2016-01-04,MK107940,NGA,Plateau,Kumbul,9.383,9.133
LASV_NGA_2016_IRR_010_NGA-Taraba_Kwesati_Hs_2016-01-22,MK107941,NGA,Taraba,Kwesati,7.213958,10.183256
LASV_NGA_2016_IRR_004_NGA-Taraba_Takun_Hs_2016-01-05,MK107942,NGA,Taraba,Takun,7.251211,9.976395
MK107943|IRR_015_NGA_2017|Human|NIG|2017,MK107943,NGA,Plateau,,NA,NA
MK107944|IRR_016_NGA_2017|Human|NIG|2017,MK107944,NGA,Plateau,,NA,NA
LASV_NGA_2013_IRR_015_NGA-Bauchi_Bauchi_Hs_2013-12-04,MK107945,NGA,Bauchi,Bauchi,10.314159,9.846282
LASV_NGA_2013_IRR_011_NGA-Rivers_Obio-Akpor_Hs_2013-03-18,MK107946,NGA,Rivers,Obio-Akpor,4.869632,7.019002
LASV_NGA_2014_IRR_004_NGA-Ondo_Okeluse_Hs_2014-05-08,MK107948,NGA,Ondo,Okeluse,6.784077,5.589279
LASV_NGA_2015_IRR_015_NGA-Nassarawa_Lafia_Hs_2015-12-30,MK107949,NGA,Nassarawa,Lafia,8.49575,8.52155
LASV_NGA_2015_IRR_006_NGA-Ondo_Ifon_Hs_2015-02-22,MK107950,NGA,Ondo,Ifon,6.926767,5.773787
LASV_NGA_2015_IRR_001_NGA-Plateau_Buji_Hs_2015-01-08,MK107951,NGA,Plateau,Buji,10.0727,8.9341
LASV_NGA_2015_IRR_007_NGA-Taraba_Jalingo_Hs_2015-02-25,MK107952,NGA,Taraba,Jalingo,8.89369,11.35765
LASV_NGA_2016_IRR_005_NGA-Bauchi_Bundot_Hs_2016-01-08,MK107953,NGA,Bauchi,Bundot,10.006978,9.544584
LASV_NGA_2016_IRR_031_NGA-Bauchi_Mbal_Hs_2016-03-11,MK107954,NGA,Bauchi,Mbal,9.595820427,9.617159843
LASV_NGA_2016_IRR_022_NGA-Kogi_Idah_Hs_2016-02-20,MK107955,NGA,Kogi,Idah,7.11365,6.74345
LASV_NGA_2016_IRR_024_NGA-Ondo_Irun_Hs_2016-02-24,MK107956,NGA,Ondo,Irun,7.579115,5.696218
LASV_NGA_2012_IRR_001_NGA-Taraba_Jalingo_Hs_2012-02-08,MK107958,NGA,Taraba,Jalingo,8.89369,11.35765
MK107959|IRR_002_NGA_2012|Human|NIG|2012-02-10,MK107959,NGA,Tararba,,NA,NA
LASV_NGA_2012_IRR_003_NGA-Taraba_Jalingo_Hs_2012-02-10,MK107960,NGA,Taraba,Jalingo,8.89369,11.35765
LASV_NGA_2013_IRR_005_NGA-Ebonyi_Abakaliki_Hs_2013-01-25,MK107961,NGA,Ebonyi,Abakaliki,6.333333,8.1
LASV_NGA_2013_IRR_007_NGA-Enugu_Enugu_Hs_2013-02-03,MK107962,NGA,Enugu,Enugu,6.452667,7.510333
LASV_NGA_2013_IRR_001_NGA-Ondo_Imoru_Hs_2013-01-16,MK107963,NGA,Ondo,Imoru,6.87224,5.75412
LASV_NGA_2013_IRR_006_NGA-Ondo_Ifon_Hs_2013-01-30,MK107964,NGA,Ondo,Ifon,6.926767,5.773787
LASV_NGA_2013_IRR_002_NGA-Benue_Makurdi_Hs_2013-01-17,MK107965,NGA,Benue,Makurdi,7.732152,8.539144
LASV_NGA_2012_IRR_004_NGA-Rivers_Ikwerre_Hs_2012-02-10,MK107966,NGA,Rivers,Ikwerre,NA,NA
LASV_NGA_2012_IRR_006_NGA-Rivers_PortHarcourt_Hs_2012-02-21,MK107967,NGA,Rivers,PortHarcourt,4.77149,7.01435
LASV_NGA_2013_IRR_003_NGA-Nassarawa_Lafia_Hs_2013-01-18,MK107968,NGA,Nassarawa,Lafia,8.49575,8.52155
LASV_NGA_2013_IRR_004_NGA-Plateau_Bukuru_Hs_2013-01,MK107970,NGA,Plateau,Bukuru,9.8,8.866667
LASV_NGA_2012_IRR_008_NGA-FederalCapitalTerritory_NA_Hs_2012-03-08,MK107971,NGA,Federal Capital Territory,NA,NA,NA
LASV_NGA_2012_IRR_009_NGA-Kogi_Iyano_Hs_2012-04-12,MK107972,NGA,Kogi,Iyano,6.797072,6.664688
LASV_NGA_2012_IRR_007_NGA-Nassarawa_Lafia_Hs_2012-02-27,MK107973,NGA,Nassarawa,Lafia,8.49575,8.52155
LASV_NGA_2013_IRR_010_NGA-Bauchi_Bauchi_Hs_2013-03-10,MK107974,NGA,Bauchi,Bauchi,10.314159,9.846282
LASV_NGA_2013_IRR_013_NGA-Plateau_Jos_Hs_2013-02-27,MK107975,NGA,Plateau,Jos,9.916667,8.890278
LASV_NGA_2013_IRR_012_NGA-Rivers_Ohio-Akpor_Hs_2013-04-11,MK107976,NGA,Rivers,Ohio-Akpor,4.865528,7.013852
MK107977|IRR_009_NIG_2013|Human|NIG|2013-03-09,MK107977,NGA,Tararba,,NA,NA
LASV_NGA_2015_IRR_002_NGA-Bauchi_Bauchi_Hs_2015-01-08,MK107978,NGA,Bauchi,Bauchi,10.314159,9.846282
LASV_NGA_2015_IRR_004_NGA-Bauchi_Bauchi_Hs_2015-01-18,MK107979,NGA,Bauchi,Bauchi,10.314159,9.846282
LASV_NGA_2015_IRR_013_NGA-Bauchi_Dass_Hs_2015-12-17,MK107980,NGA,Bauchi,Dass,9.99934,9.51518
LASV_NGA_2015_IRR_005_NGA-Kaduna_Zaria_Hs_2015-01-28,MK107981,NGA,Kaduna,Zaria,11.08477,7.68839
LASV_NGA_2015_IRR_003_NGA-Plateau_Vom_Hs_2015-01-12,MK107982,NGA,Plateau,Vom,9.737692,8.808975
LASV_NGA_2014_IRR_001_NGA-Edo_NA_Hs_2014-01-25,MK117846,NGA,Edo,NA,6.75,6.221953
LASV_NGA_2016_IRR_001_NGA-Edo_NA_Hs_2016-01-04,MK117847,NGA,Edo,NA,6.75,6.221953
LASV_NGA_2016_IRR_002_NGA-Edo_NA_Hs_2016-02-15,MK117848,NGA,Edo,NA,6.75,6.221953
LASV_NGA_2017_IRR_001_NGA-Nassarawa_NA_Hs_2017-01-24,MK117849,NGA,Nassarawa,NA,8.49575,8.52155
LASV_NGA_2017_IRR_003_NGA-Edo_NA_Hs_2017-04-03,MK117850,NGA,Edo,NA,6.75,6.221953
LASV_NGA_2017_IRR_004_NGA-Edo_Uzairue_Hs_2017,MK117851,NGA,Edo,Uzairue,7.088383,6.290372
LASV_NGA_2017_IRR_005_NGA-Edo_Okeluse_Hs_2017-01-16,MK117948,NGA,Ondo,Okeluse,6.784077,5.589279
LASV_NGA_2017_IRR_006_NGA-Ondo_Owo_Hs_2017-01-19,MK117949,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2017_IRR_008_NGA-Ebonyi_EzzaNorth_Hs_2017-02-02,MK117950,NGA,Ebonyi,EzzaNorth,NA,NA
LASV_NGA_2017_IRR_014_NGA-Ondo_Owo_Hs_2017-04-28,MK117951,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2018_IRR_001_NGA-Bauchi_LimanKatagum_Hs_2018-01-02,MK117952,NGA,Bauchi,LimanKatagum,10.093735,9.767931
LASV_NGA_2018_IRR_002_NGA-Edo_Ogwa_Hs_2018-01-07,MK117953,NGA,Edo,Ogwa,6.505376,6.207318
LASV_NGA_2018_IRR_003_NGA-Ondo_Owo_Hs_2018-01-07,MK117954,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2018_IRR_005_NGA-Edo_OwanWest_Hs_2018-01-09,MK117955,NGA,Edo,OwanWest,NA,NA
LASV_NGA_2018_IRR_006_NGA-Edo_Auchi_Hs_2018-01-09,MK117956,NGA,Edo,Auchi,7.066667,6.266667
LASV_NGA_2018_IRR_008_NGA-Ondo_IjebuOwo_Hs_2018-01-11,MK117957,NGA,Ondo,IjebuOwo,7.182869,5.581471
LASV_NGA_2018_IRR_009_NGA-Anambra_AnambraWest_Hs_2018-01-13,MK117958,NGA,Anambra,AnambraWest,NA,NA
LASV_NGA_2018_IRR_010_NGA-Ondo_Owo_Hs_2018-01-12,MK117959,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2018_IRR_011_NGA-Ebonyi_Amauro_Hs_2018-01-13,MK117960,NGA,Ebonyi,Amauro,5.967,7.867
LASV_NGA_2018_IRR_014_NGA-Ondo_Owo_Hs_2018-01-15,MK117962,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2018_IRR_015_NGA-Ondo_Owo_Hs_2018-01-16,MK117963,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2018_IRR_017_NGA-Ondo_Owo_Hs_2018-01-15,MK117964,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2018_IRR_019_NGA-Ondo_Owo_Hs_2018-01-17,MK117965,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2018_IRR_020_NGA-Ondo_Owo_Hs_2018-01-17,MK117966,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2018_IRR_021_NGA-Nassarawa_Keffi_Hs_2018-01-18,MK117967,NGA,Nassarawa,Keffi,8.84538,7.87839
LASV_NGA_2018_IRR_022_NGA-Kogi_Lokoja_Hs_2018-01-17,MK117968,NGA,Kogi,Lokoja,7.80207,6.74365
LASV_NGA_2018_IRR_023_NGA-Edo_Uzebba_Hs_2018-01-18,MK117969,NGA,Edo,Uzebba,6.997077,5.904454
LASV_NGA_2018_IRR_024_NGA-Edo_Agenegbode_Hs_2018-01-19,MK117970,NGA,Edo,Agenegbode,7.098654,6.678859
LASV_NGA_2018_IRR_025_NGA-Imo_Orlu_Hs_2018-01-19,MK117971,NGA,Imo,Orlu,5.79449,7.03589
LASV_NGA_2018_IRR_031_NGA-Edo_Uromi_Hs_2018-01-24,MK117972,NGA,Edo,Uromi,6.712259,6.329005
LASV_NGA_2018_IRR_033_NGA-Edo_Jattu_Hs_2018-01-25,MK117973,NGA,Edo,Jattu,7.083333,6.283333
LASV_NGA_2018_IRR_034_NGA-Ebonyi_Iboko_Hs_2018-01-25,MK117974,NGA,Ebonyi,Iboko,6.556183,8.303293
LASV_NGA_2018_IRR_035_NGA-Ebonyi_Okposi-Okwa_Hs_2018-01-23,MK117975,NGA,Ebonyi,Okposi-Okwa,6.032415,7.850118
LASV_NGA_2018_IRR_036_NGA-Edo_Ekpoma_Hs_2018-01-26,MK117976,NGA,Edo,Ekpoma,6.75,6.133333
LASV_NGA_2018_IRR_037_NGA-Edo_Ubiaja_Hs_2018-01-26,MK117977,NGA,Edo,Ubiaja,6.659722,6.382222
LASV_NGA_2018_IRR_038_NGA-Ondo_Akure_Hs_2018-01-26,MK117978,NGA,Ondo,Akure,7.25,5.195
LASV_NGA_2018_IRR_042_NGA-Anambra_Nzam_Hs_2018-01-29,MK117979,NGA,Anambra,Nzam,6.452245,6.728375
LASV_NGA_2018_IRR_044_NGA-Ebonyi_AgbajaAzumili_Hs_2018-01-30,MK117980,NGA,Ebonyi,AgbajaAzumili,6.340038,8.129261
LASV_NGA_2018_IRR_046_NGA-Edo_Ekpoma_Hs_2018-02-05,MK117982,NGA,Edo,Ekpoma,6.75,6.133333
LASV_NGA_2018_IRR_047_NGA-Ondo_Owo_Hs_2018-02-05,MK117983,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2018_IRR_048_NGA-Ondo_Owo_Hs_2018-02-04,MK117984,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2018_IRR_050_NGA-Ondo_Ifon_Hs_2018-02-05,MK117985,NGA,Ondo,Ifon,6.926767,5.773787
LASV_NGA_2018_IRR_051_NGA-Edo_Uromi_Hs_2018-02-06,MK117986,NGA,Edo,Uromi,6.712259,6.329005
LASV_NGA_2018_IRR_052_NGA-Ondo_Owo_Hs_2018-02-07,MK117987,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2018_IRR_053_NGA-Edo_Uromi_Hs_2018-02-08,MK117988,NGA,Edo,Uromi,6.712259,6.329005
LASV_NGA_2018_IRR_054_NGA-Bauchi_Kufai_Hs_2018-02-04,MK117989,NGA,Bauchi,Kufai,9.983,9.233
LASV_NGA_2018_IRR_056_NGA-Ondo_Owo_Hs_2018-02-09,MK117990,NGA,Ondo,Owo,7.19744,5.58653
LASV_NGA_2018_IRR_057_NGA-Ondo_Owo_Hs_2018-02-09,MK117991,NGA,Ondo,Owo,7.19744,5.58653
